,move,score_diff
0,1,-9
1,2,13
2,3,0
3,4,-16
4,5,-2
5,6,10
6,7,-6
7,8,2
8,9,2
9,10,-23
10,11,-3
11,12,-15
12,13,-2
13,14,-7
14,15,-1
15,16,-16
16,17,-14
17,18,0
18,19,-49
19,20,-11
20,21,21
21,22,-4
22,23,-15
23,24,-30
24,25,-6
25,26,-3
26,27,-6
27,28,-29
28,29,-17
29,30,6
30,31,-60
31,32,-15
32,33,20
33,34,-13
34,35,-159
35,36,0
36,37,5
37,38,-1
38,39,0
39,40,0
40,41,0
41,42,0
42,43,0
43,44,-44
44,45,-30
45,46,18
46,47,-53
47,48,-12
48,49,-57
49,50,-9
50,51,-32
51,52,-389
